year,match,actual_result,home_prob,draw_prob,away_prob,true_class_prob,log_loss,model_prediction
2022,England vs Iran,home_win,0.6817576067560547,0.24261960967301885,0.07562278357092643,0.6817576067560547,0.38308109962736975,home_win
2014,Colombia vs Ivory Coast,home_win,0.6840010349333743,0.24038477404323194,0.07561419102339384,0.6840010349333743,0.37979584830024254,home_win
2022,Croatia vs Morocco,home_win,0.6844259164691772,0.24787597281786533,0.0676981107129575,0.6844259164691772,0.3791748702509272,home_win
2010,Uruguay vs South Korea,home_win,0.6852180888268387,0.22880392811964792,0.08597798305351337,0.6852180888268387,0.37801811354198495,home_win
2014,Argentina vs Switzerland,home_win,0.6854269100462475,0.24880747835745784,0.0657656115962947,0.6854269100462475,0.3777134084999118,home_win
2022,France vs England,home_win,0.6868183054534135,0.23788810965243665,0.0752935848941499,0.6868183054534135,0.3756854970620957,home_win
2014,Argentina vs Belgium,home_win,0.6868635074632674,0.24946024031490202,0.06367625222183064,0.6868635074632674,0.37561968559186265,home_win
2022,Poland vs Saudi Arabia,home_win,0.6870690218894809,0.2404493781301216,0.07248159998039756,0.6870690218894809,0.37532052326277343,home_win
2018,Poland vs Japan,home_win,0.6912488008516943,0.22029417330380932,0.08845702584449644,0.6912488008516943,0.3692554609005232,home_win
2014,Brazil vs Colombia,home_win,0.6917876000621336,0.2446994389999334,0.063512960937933,0.6917876000621336,0.3684763068054593,home_win
2018,Colombia vs Senegal,home_win,0.6926037845254626,0.23189884047866083,0.07549737499587665,0.6926037845254626,0.36729718279908424,home_win
2018,Peru vs Australia,home_win,0.6950095180548924,0.23305417830080263,0.071936303644305,0.6950095180548924,0.3638297384681105,home_win
2014,Colombia vs Japan,home_win,0.6993929392305382,0.23041843087601166,0.07018862989345002,0.6993929392305382,0.3575425498705952,home_win
2010,Germany vs Uruguay,home_win,0.70507836256916,0.21862669602706894,0.07629494140377094,0.70507836256916,0.3494463297664899,home_win
2022,Mexico vs Saudi Arabia,home_win,0.7064572977018474,0.22874521921160273,0.06479748308654988,0.7064572977018474,0.34749252071985004,home_win
2010,Brazil vs Chile,home_win,0.7085121027469939,0.2192310303634614,0.0722568668895447,0.7085121027469939,0.3445881377855949,home_win
2014,Belgium vs South Korea,home_win,0.709224552043787,0.22229422608841742,0.06848122186779552,0.709224552043787,0.3435830860302387,home_win
2014,Netherlands vs Mexico,home_win,0.7100593127247038,0.22973425536355868,0.06020643191173752,0.7100593127247038,0.34240677338708936,home_win
2022,Netherlands vs United States,home_win,0.7176817328790941,0.22265603905711998,0.059662228063785926,0.7176817328790941,0.33172907717726596,home_win
2010,Netherlands vs Uruguay,home_win,0.7192928127172105,0.21191196819018587,0.06879521909260375,0.7192928127172105,0.3294867542104498,home_win
2014,Ecuador vs Honduras,home_win,0.7201345023070466,0.20969014855057042,0.07017534914238309,0.7201345023070466,0.3283172756588328,home_win
2014,Switzerland vs Honduras,home_win,0.7268079872250081,0.20784639546726327,0.06534561730772866,0.7268079872250081,0.31909295294289436,home_win
2014,France vs Nigeria,home_win,0.7326945207211524,0.20782078661353806,0.05948469266530954,0.7326945207211524,0.3110264160465114,home_win
2018,Uruguay vs Egypt,home_win,0.734766974947247,0.20574847713415814,0.0594845479185948,0.734766974947247,0.30820187092548706,home_win
2014,Belgium vs Algeria,home_win,0.7354437947879653,0.20896308103505631,0.05559312417697841,0.7354437947879653,0.307281159552039,home_win
2014,Germany vs United States,home_win,0.7367656199433202,0.20943611392643757,0.05379826613024221,0.7367656199433202,0.30548545644442493,home_win
2010,Netherlands vs Denmark,home_win,0.7389742293966424,0.19835831045771335,0.06266746014564438,0.7389742293966424,0.30249223090634086,home_win
2010,Paraguay vs Slovakia,home_win,0.7439222684749351,0.1927567062593748,0.06332102526568993,0.7439222684749351,0.29581872746350657,home_win
2010,Argentina vs Greece,home_win,0.744099249951816,0.19444943642311627,0.0614513136250678,0.744099249951816,0.2955808525732261,home_win
2022,Argentina vs Croatia,home_win,0.7452438770224191,0.20663258884460828,0.04812353413297253,0.7452438770224191,0.29404376246251274,home_win
